,id,names,address,area code,phone,web,description,category,city,link,openstreetmap,lat,long,latlong
0,1,180 Grados Fitness,Km. 22.5 Carretera a El Salvador. Portal del Bosque,502.0,66625087,https://www.180gradosfitness.com/,"180 Grados Fitness tiene como objetivo fundamental dirigir un entrenamiento funcional que genere un mejor rendimiento físico, mayor coordinación, agilidad y también un mayor gasto de calorías por minuto. 

El entrenamiento funcional es el nuevo secreto del fitness, se ha convertido en la base de cualquier entrenamiento y tiene como objetivo el entrenamiento del movimiento del cuerpo en todos sus ejes y en sus rangos de movimiento natural.","Crossfit, Funcional, Yoga, Pilates",Guatemala - Guatemala,"https://www.google.com.ar/maps/place/180+grados+Fitness/@14.5014303,-90.4886139,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a50cff69f85f:0x8f386687179f1095!8m2!3d14.5014305!4d-90.4798591","geo:14.49796,-90.48129?z=19",14.49796,-90.48129,"(14.49796, -90.48129)"
1,2,Academia BellyDance Rashida,"Plaza Las Cañas, Local 201, zona 10",502.0,23370980,https://es-la.facebook.com/Rashidaacademy/,"Esta academia de baile es ideal para las personas que desean aprender todo sobre el belly dance. Ubicada en la zona 10, la Academia BellyDance Rashida cuenta con profesionales artísticos que te mostrarán distintas técnicas en clases personalizadas. Además, ofrecen clases de baile latino, tango, hip hop, yoga, company y mucho más.",Baile,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/Academia+Rashida+Bellydance/@14.5813049,-90.5052988,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a348c7507c29:0x1e5cdbef98f518ad!8m2!3d14.5813051!4d-90.496544","geo:14.58151,-90.49617?z=19",14.58151,-90.49617,"(14.58151, -90.49617)"
2,3,Academia Dance Art,"Bulevar Vista Hermosa 25-80, zona 15 Vista Hermosa 2, edificio María del Alma local 9A",502.0,30938434,https://es-la.facebook.com/Danceartguatemala/,"La Academia Dance Art ofrece profesionales expertos en enseñarte la técnica correcta, apasionados en múltiples géneros de baile; amplio trayecto en la salsa y bachata. Lo mejor es que su academia es reconocida gracias a los múltiples premios que han alcanzado en concursos nacionales e internacionales.",Baile,Guatemala - Guatemala,"https://www.google.com.ar/maps/place/edificio+maria+del+alma/@14.5809978,-90.4936543,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3742bcb3aeb:0x78da9ec1cb86ed87!8m2!3d14.580998!4d-90.4848995","geo:14.58096,-90.48487?z=19",14.58096,-90.48487,"(14.58096, -90.48487)"
3,4,Academia de Baile Español Mary Farrington,19 calle 12-34 zona 10,502.0,40445174,https://www.facebook.com/acamaryfarrrington/,Academia de Baile Español Mary Farrington te invita a visitar nuestra pagina en facebook para enterarte de sus actividades.,Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/19+Calle+1234,+Cdad.+de+Guatemala,+Guatemala/@14.5894785,-90.5092288,17.53z/data=!4m5!3m4!1s0x8589a3c06ce4edfd:0xa02f571528be739!8m2!3d14.5898724!4d-90.5076447","geo:14.59010,-90.50806?z=19",14.5901,-90.50806,"(14.5901, -90.50806)"
4,5,Academia de Ballet DanzArte,Avenida Elena 3-31 zona 1,502.0,46626874,http://academia-danzarte.com/,"La Academia de Ballet DanzArte cuenta con tres diferentes sucursales ubicadas en la Ciudad de Guatemala. Sin duda alguna, este es un buen destino para recibir clases de ballet para niñas desde 1.5 años, hasta adultos. Cuentan con clausuras y presentaciones en público, con hermosas coreografías y vestuarios llenos de detalles.",Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/Avenida+Elena+331,+Cdad.+de+Guatemala+01001,+Guatemala/@14.646037,-90.5218574,17.82z/data=!4m5!3m4!1s0x8589a21b535ce475:0xe9dc6639c5585744!8m2!3d14.646465!4d-90.5207303","geo:14.64664,-90.52080?z=17",14.64664,-90.5208,"(14.64664, -90.5208)"
5,6,Academia de Ballet DanzArte,"Centro Comercial San Cristobal, 3 calle 18-72, San Cristobal",502.0,46626874,http://academia-danzarte.com/,"La Academia de Ballet DanzArte cuenta con tres diferentes sucursales ubicadas en la Ciudad de Guatemala. Sin duda alguna, este es un buen destino para recibir clases de ballet para niñas desde 1.5 años, hasta adultos. Cuentan con clausuras y presentaciones en público, con hermosas coreografías y vestuarios llenos de detalles.",Baile,Guatemala - Guatemala,,"geo:14.59496,-90.57926?z=19",14.59496,-90.57926,"(14.59496, -90.57926)"
6,7,Academia de Ballet DanzArte,"Naranjo Shops Local 3, El Naranjo, zona 4, Mixco ",502.0,46626874,http://academia-danzarte.com/,"La Academia de Ballet DanzArte cuenta con tres diferentes sucursales ubicadas en la Ciudad de Guatemala. Sin duda alguna, este es un buen destino para recibir clases de ballet para niñas desde 1.5 años, hasta adultos. Cuentan con clausuras y presentaciones en público, con hermosas coreografías y vestuarios llenos de detalles.",Baile,Guatemala - Guatemala,,"geo:14.65307,-90.54034?z=19",14.65307,-90.54034,"(14.65307, -90.54034)"
7,8,Academia Scenic Dance,3 Avenida 14-19 Zona 14,502.0,52047081,https://www.facebook.com/ScenicDance/,Academia de Baile,Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/Scenic+Dance+Guatemala/@14.581688,-90.5291758,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a39cdd37aaa5:0x7b1b1427d1971cf5!8m2!3d14.5816882!4d-90.520421","geo:14.58189,-90.52029?z=19",14.58189,-90.52029,"(14.58189, -90.52029)"
8,9,Active Mom,13 calle A 7-19 Centro Comercial Tiffany,502.0,23636424,https://www.facebook.com/ActiveMomGT/,"Active mom es un gimnasio para mujeres embarazadas, mamás y mujeres que buscan sentirse motivadas y saludables",Funcional,Guatemala - Guatemala,"https://www.google.com/maps/place/Centro+Comercial+Tiffany,+14+Calle+A,+Cdad.+de+Guatemala,+Guatemala/@14.597526,-90.510677,17.87z/data=!4m5!3m4!1s0x8589a3c64510897b:0x9a9ccef3a3e0f2af!8m2!3d14.5978436!4d-90.5097611","geo:14.59780,-90.50978?z=19",14.5978,-90.50978,"(14.5978, -90.50978)"
9,10,Active Zone,"Centro Comercial Santa Amelia, Bulevar Hospital Militar, Zona 16",502.0,22558054,https://www.instagram.com/p/sDkya0jgl3/,Gimnasio Boutique. ,"Yoga, Pilates, TRX, Baile, Spinning",Guatemala - Guatemala,"https://www.google.com/maps/place/Active+Zone+Guatemala/@14.6254494,-90.4800162,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a2e859c3deff:0xef3f1504a3f360e6!8m2!3d14.6254496!4d-90.4712614","geo:14.62604,-90.47016?z=19",14.62604,-90.47016,"(14.62604, -90.47016)"
10,11,Addiction Dance Studio,Galerias Primma Locales 203 y 204,502.0,54663773,https://es-la.facebook.com/adsgt/,¿Con ganas de bailar? Addiction Dance Studio es un espacio ideal para aprender distintos tipos de baile con clases personalizadas. Ofrecen desde clases de jazz hasta bachata y latin dance de parejas. Lo mejor es que te enseñarán desde los pasos más básicos hasta capacitaciones para concursos de baile en pareja y grupales.,Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/Addiction+Dance+Studio+-+Galer%C3%ADas+Primma/@14.6241208,-90.5606934,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1bad91d0f07:0x684a2c548b08453d!8m2!3d14.624121!4d-90.5519386","geo:14.62421,-90.55120?z=18",14.62421,-90.5512,"(14.62421, -90.5512)"
11,12,ADS Z15 Addiction Dance Studio,1 Calle 18-53  Vista Hermosa 2,502.0,54663773,https://www.facebook.com/ADSZ15/,"Salsa, Bachata, Belly Dance, Zumba, Hip Hop, Contemporáneo, Jazz, Latin Dance",Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/1+Calle+18-53,+Cdad.+de+Guatemala,+Guatemala/@14.592571,-90.5032818,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3a3a2c5d933:0x24b1a8a8625faa83!8m2!3d14.5925712!4d-90.494527","geo:14.59247,-90.49458?z=19",14.59247,-90.49458,"(14.59247, -90.49458)"
12,13,Akasha Yoga Centro Holístico,8a. Calle 28-00 Zona 11,502.0,49014553,https://www.facebook.com/Akashayogagt/,"Akasha Yoga Centro Holístico, abre las puertas para ser un lugar donde se encuentran diferentes métodos para tener una vida integral, uniendo el bienestar emocional, espiritual, físico y mental.",Yoga,Guatemala - Guatemala,"https://www.google.com/maps/place/Akasha+Yoga/@14.622321,-90.5713976,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a1ad6e17ae2f:0xcb4791ed98b0f951!8m2!3d14.6223212!4d-90.5626428","geo:14.62217,-90.56248?z=18",14.62217,-90.56248,"(14.62217, -90.56248)"
13,14,Alive Smart Fitness,Diagonal 6 12-42 Zona 10 Design Center L 211,502.0,22068000,https://www.facebook.com/alivebefit/,"Estar Fit es tener la habilidad física y confianza para ser y hacer lo que tu quieras. Y tú, deseas estar Fit? En Alive practicamos ejercicio inteligente: simple, rápido y emocionante. Así es más efectivo.","Yoga, Funcional",Guatemala - Guatemala,"https://www.google.com/maps/place/Alive+Gimnasio+Boutique/@14.5986908,-90.5175638,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3c6323168c9:0x8804bba56313c766!8m2!3d14.598691!4d-90.508809","geo:14.59893,-90.50864?z=19",14.59893,-90.50864,"(14.59893, -90.50864)"
14,15,AMSI CrossFit,8a Ave. 9-28 San Cristobal Zona 8 de Mixco,502.0,24801592,https://amsicrossfit.com/,"Somos el primer box de CrossFit en San Cristobal, Guatemala. Pertenecemos a la Comunidad de Crossfit como el quinto “box” afiliado en Guatemala. La comunidad sigue creciendo en nuestro país y estamos emocionados por encontrar potenciales crossfiteros en San Cristobal.",Crossfit,Guatemala - Guatemala,"https://www.google.com/maps/place/AMSI+Crossfit/@14.600928,-90.603891,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a084c3a25949:0x35ba1a42ad3f5e35!8m2!3d14.6009282!4d-90.5951362","geo:14.60066,-90.59491?z=18",14.60066,-90.59491,"(14.60066, -90.59491)"
15,16,Tobias Brothers,8a Ave. 9-28 San Cristobal Zona 8 de Mixco,502.0,22588924,https://www.facebook.com/TobiasBros,Tricking - Artes Marciales - Creativos.,Artes Marciales,Guatemala - Guatemala,,"geo:14.60066,-90.59491?z=18",14.60066,-90.59491,"(14.60066, -90.59491)"
16,17,Olympika gymnastics,8a Ave. 9-28 San Cristobal Zona 8 de Mixco,502.0,41297515,https://www.facebook.com/OlympikaGuatemala/,Gimnasia olímpica,Gimnasia,Guatemala - Guatemala,,"geo:14.53102,-90.46462?z=19",14.53102,-90.46462,"(14.53102, -90.46462)"
17,18,Ananda Yoga Estudio,Diagonal 6 13-63 Zona 10,502.0,30255117,https://www.facebook.com/estudioanandayoga507/,Clases Privadas de Yoga Prenatal y Viniyoga.,Yoga,Guatemala - Guatemala,"https://www.google.com/maps/place/Ananda+Yoga+Estudio+Guatemala/@14.6054073,-90.5194629,15z/data=!4m8!1m2!2m1!1sAnanda+Yoga+Estudio!3m4!1s0x0:0x29cb0992fdc42d67!8m2!3d14.5971331!4d-90.5070394","geo:14.59839,-90.50858?z=17",14.59839,-90.50858,"(14.59839, -90.50858)"
18,19,Aquatic Center,Km 15.5 Carretera A El Salvador Lote 1L Puerta Parada,502.0,23120800,https://www.facebook.com/Aquaticcenter/,"Somos un centro de enseñanza donde nuestra experiencia como nadadores olímpicos nos ha dado el amor al agua, algo que queremos compartir con los niños.",Natacion,Guatemala - Guatemala,"https://www.google.com/maps/search/Km+15.5+Carretera+A+El+Salvador+Lote+1L+Puerta+Parada/@14.5558898,-90.4562319,17.34z","geo:14.55233,-90.45294?z=18",14.55233,-90.45294,"(14.55233, -90.45294)"
19,20,Aquatic Center,"12 Avenida A 0-64, Cdad. de Guatemala 01007, Guatemala",502.0,23120800,https://www.facebook.com/Aquaticcenter/,"Somos un centro de enseñanza donde nuestra experiencia como nadadores olímpicos nos ha dado el amor al agua, algo que queremos compartir con los niños.",Natacion,Guatemala - Guatemala,"https://www.google.com/maps/place/Aquatic+Center/@14.6159802,-90.6111838,12.09z/data=!4m8!1m2!2m1!1sAquatic+Center!3m4!1s0x8589a1a34903474b:0x65f5ac05ecbe0586!8m2!3d14.622638!4d-90.548419","geo:14.62267,-90.54848?z=19",14.62267,-90.54848,"(14.62267, -90.54848)"
20,21,Aquatic Center,Villanueva,502.0,23120800,https://www.facebook.com/Aquaticcenter/,"Somos un centro de enseñanza donde nuestra experiencia como nadadores olímpicos nos ha dado el amor al agua, algo que queremos compartir con los niños.",Natacion,Guatemala - Guatemala,"https://www.google.com/maps/place/Aquatic+Center/@14.6159291,-90.6854083,11z/data=!4m8!1m2!2m1!1sAquatic+Center!3m4!1s0x0:0x396e4c0c23cca9da!8m2!3d14.5427946!4d-90.6010723","geo:14.54264,-90.60024?z=17",14.54264,-90.60024,"(14.54264, -90.60024)"
21,22,Asha Shala,5a. Avenida 20-42 Zona 14,502.0,23672698,https://directorio.guatemala.com/listado/asha-shala.html,"Ofrecemos Yoga, Qi Cong, Shiatsu, Medicina China, Acupuntra, Network Spinal Analysis, Baras, Reiki, Consulta de Numerología, Cartas Astrales, Café y Tienda de Yoga.",Yoga,Guatemala - Guatemala,"https://www.google.com/maps/place/Dharma+Healing+Clinic/@14.5726183,-90.5256627,16.36z/data=!4m5!3m4!1s0x8589a3fcf137b70b:0x59902e793217821a!8m2!3d14.5740878!4d-90.5226123","geo:14.57359,-90.52231?z=17",14.57359,-90.52231,"(14.57359, -90.52231)"
22,23,Asociación De Pentatlon Moderno,3 avenida 16-15 Zona 15,502.0,23694542,https://www.facebook.com/AsociacionNacionalDePentatlonModerno/,"La Asociación Nacional de Pentatlón Moderno de Guatemala fue creada el 10 de junio de 1987, y desde entonces sigue en su papel maternal de acoger a los atletas interesados en participar en esta hermosa disciplina deportiva.",Pentatlon moderno,Guatemala - Guatemala,"https://www.google.com/maps/place/Pentatlon+Moderno+Guatemala/@14.6099564,-90.5009944,16z/data=!4m8!1m2!2m1!1sAsociaci%C3%B3n+De+Pentatlon+Moderno!3m4!1s0x8589a3b02c7dc707:0x997b2d6e17b9d61e!8m2!3d14.6026877!4d-90.4977536","geo:14.60224,-90.49769?z=17",14.60224,-90.49769,"(14.60224, -90.49769)"
23,24,Asociacion Nacional De Vuelo Libre De Guatemala,10 Calle 2-28 Z 9 Casa de la Cultura,502.0,23851221,www.vuelolibre.com.gt,"Promover la práctica del vuelo libre como herramienta de desarrollo de la cultura física en los ciudadanos guatemaltecos y mejorando su calidad de vida.
La Asociación Deportiva Nacional de Vuelo Libre,  se enorgullece de representar dignamente a nuestro país Guatemala,  integrando y alentando a las personas a participar abiertamente en el Deporte de Ala Delta y/o Parapente.",Aviacion,Guatemala - Guatemala,"https://www.google.com/maps/place/Asociaci%C3%B3n+Nacional+de+Vuelo+Libre+de+Guatemala/@14.5921646,-90.5394186,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a14ecbf85c61:0x50954a57a909b258!8m2!3d14.5921648!4d-90.5306638","geo:14.60476,-90.52405?z=19",14.60476,-90.52405,"(14.60476, -90.52405)"
24,25,Ballet Nacional De Guatemala,5 Cl 03-43 Z 1,502.0,22533118,http://balletnacionaldeguatemala.blogspot.com,Ballet,Baile,Guatemala - Guatemala,"https://www.google.com/maps/place/Ballet+Nacional+de+Guatemala/@14.6438192,-90.5247982,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a2107e7fd0d9:0xddd986095ce4588a!8m2!3d14.6438194!4d-90.5160434","geo:14.64376,-90.51608?z=19",14.64376,-90.51608,"(14.64376, -90.51608)"
25,26,Big Mountain,5 Av B 3-15 Zona 9,502.0,24708393,https://www.facebook.com/bmountainGT,Muros para escalar,Escalada,Guatemala - Guatemala,"https://www.google.com/maps/place/Big+Mountain/@14.6119208,-90.5278258,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a342e6e26713:0x26fccec478daa6d3!8m2!3d14.611921!4d-90.519071","geo:14.61206,-90.51915?z=19",14.61206,-90.51915,"(14.61206, -90.51915)"
26,27,Bilanz,18 Calle 20-70 Zona 10,502.0,23636392,https://www.bilanzpilates.com/,"Bilanz Pilates pretende que las personas que se ejercitan con nosotros adquieran un estilo de vida saludable.

Una buena salud física y mental es necesaria para vivir bien, de esta forma se mejora en las actividades de la vida diaria, se siente felicidad y se transmite positivismo.",Pilates TRX,Guatemala - Guatemala,"https://www.google.com/maps/place/Bilanz+Pilates/@14.58954,-90.5163053,15z/data=!3m1!4b1!4m5!3m4!1s0x8589a3d13d3f451f:0x1a1a5f7641676ce4!8m2!3d14.5895402!4d-90.5075505","geo:14.58954,-90.5163053?z",14.58954,-90.5163053,"(14.58954, -90.5163053)"
